,Date-Monthly,precip,mintemp,maxtemp,DAP,Urea,Rural population,Total Population - Both sexes,Total Population - Female,Total Population - Male,Urban population,Average dietary energy supply adequacy (percent) (3-year average),Political stability and absence of violence/terrorism (index),Agricultural land (1000 ha),Arable land (1000 ha),Country area (1000 ha),Cropland (1000 ha),Forest land (1000 ha),Land area (1000 ha),Land under permanent crops (1000 ha),Other naturally regenerated forest (1000 ha),Planted Forest (1000 ha),Primary Forest (1000 ha),price
84,Jan-17,7.8195464999999995,12.856921,25.133104,0.7945965577538723,0.6358048829165222,10020.637166666667,11850.905166666666,6029.293666666667,5821.61175,2066.561916666667,98.0,0.03166666666666666,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.54
85,Feb-17,12.114295,13.105078,24.532486,0.7867643048846571,0.6297711473728304,10040.042333333333,11876.916333333333,6042.414333333334,5834.502,2071.3983333333335,98.0,0.043333333333333335,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.6
86,Mar-17,14.359216,13.430195000000001,23.887691,0.7789320520154417,0.6237374118291386,10059.4475,11902.9275,6055.535,5847.39225,2076.23475,98.0,0.05500000000000001,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.61
87,Apr-17,10.352963,13.564364999999999,24.303776,0.7710997991462264,0.6177036762854468,10078.852666666668,11928.938666666665,6068.655666666667,5860.2825,2081.0711666666666,98.0,0.06666666666666667,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.64
88,May-17,13.978163,14.162385,23.57745,0.7632675462770111,0.611669940741755,10098.257833333333,11954.949833333332,6081.776333333333,5873.17275,2085.9075833333336,98.0,0.07833333333333332,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.69
89,Jun-17,5.082584,13.533860999999998,24.010702,0.7554352934077958,0.6056362051980633,10117.663,11980.961,6094.897,5886.063,2090.744,98.0,0.09,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.65
90,Jul-17,3.3443092,12.995374,24.50062,0.7476030405385805,0.5996024696543715,10136.991,12007.711749999999,6108.39825,5899.3125,2095.8117500000003,97.91666666666667,0.0925,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.52
91,Aug-17,5.635193,14.190541,25.306245999999998,0.7397707876693652,0.5935687341106797,10156.319,12034.4625,6121.8994999999995,5912.562,2100.8795,97.83333333333333,0.095,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.56
92,Sep-17,17.634874,13.704013,24.969067000000003,0.7319385348001499,0.5875349985669879,10175.647,12061.213249999999,6135.40075,5925.8115,2105.94725,97.75,0.0975,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.6
93,Oct-17,14.816003,14.417985,24.818507999999998,0.7308362177296678,0.5853303644260235,10194.975,12087.964,6148.901999999999,5939.061,2111.015,97.66666666666667,0.09999999999999999,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.6
94,Nov-17,16.644986,12.598745,23.171332999999997,0.7198130470248463,0.5765118278621663,10214.303,12114.71475,6162.403249999999,5952.3105,2116.08275,97.58333333333333,0.1025,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.59
95,Dec-17,9.889947,12.29458,24.02937,0.7165060958133999,0.574307193721202,10233.631000000001,12141.465499999998,6175.904499999999,5965.5599999999995,2121.1504999999997,97.5,0.105,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.53
96,Jan-18,8.288445,13.6753235,23.723554999999998,0.7165060958133999,0.574307193721202,10252.959,12168.21625,6189.405749999999,5978.8095,2126.21825,97.41666666666667,0.1075,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.47
97,Feb-18,12.513676,12.950911,24.914604,0.7176084128838821,0.5754095107916841,10272.287,12194.966999999999,6202.906999999999,5992.059,2131.286,97.33333333333333,0.11,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.43
98,Mar-18,14.442397,12.84148,22.765644,0.7120968275314712,0.5710002425097556,10291.615,12221.71775,6216.408249999999,6005.3085,2136.3537499999998,97.25,0.11249999999999999,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.4
99,Apr-18,19.897902,13.007247999999999,22.734157999999997,0.7098921933905069,0.5698979254392734,10310.943,12248.468499999999,6229.909499999999,6018.558,2141.4215,97.16666666666667,0.11499999999999999,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.48
100,May-18,13.978163,13.219503,22.634567,0.7087898763200248,0.5676932912983089,10330.271,12275.21925,6243.410749999998,6031.8075,2146.4892499999996,97.08333333333333,0.1175,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.49
101,Jun-18,4.312279500000001,12.332125,23.588133,0.7065852421790604,0.5654886571573448,10349.599,12301.97,6256.911999999998,6045.057,2151.557,97.0,0.12,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.46
102,Jul-18,3.1624157,12.695374000000001,24.779787,0.7903613395357041,0.6691064617826672,10349.599,12301.97,6256.911999999998,6045.057,2151.557,97.0,0.12,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.36
103,Aug-18,6.393823199999999,12.730472,24.37951,0.7848497541832933,0.6646971935007386,10349.599,12301.97,6256.911999999998,6045.057,2151.557,97.0,0.12,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.45
104,Sep-18,6.567036400000001,12.313561,25.136948,0.7804404859013647,0.6613902422892921,10349.599,12301.97,6256.911999999998,6045.057,2151.557,97.0,0.12,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.48
105,Oct-18,14.386446000000001,13.317986,24.297676,0.7815428029718469,0.6613902422892921,10349.599,12301.97,6256.911999999998,6045.057,2151.557,97.0,0.12,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.46
106,Nov-18,9.933335,13.457079,24.029667,0.7771335346899183,0.6580832910778457,10349.599,12301.97,6256.911999999998,6045.057,2151.557,97.0,0.12,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.48
107,Dec-18,14.94187,13.598747,24.275204000000002,0.7738265834784718,0.6558786569368814,10349.599,12301.97,6256.911999999998,6045.057,2151.557,97.0,0.12,1811.7,1151.7,2634.0,1401.7,480.0,2467.0,250.0,55.0,418.0,7.0,0.5
